,Date,Bid_Price,Bid_Shares,Ask_Price,Ask_Shares,FeaturePrice1,FeaturePrice2,FeaturePrice3,FeaturePrice4,FeatureShares1,FeatureShares2,price_median,price_norm,Bid_quote,Ask_quote,_pred_raw,TargetPrice
3026,2016-10-07,11.33,13400.0,11.34,11400.0,11.34,11.34,11.37,11.12,3669.0,710.0,11.34,11.34,151822.0,129276.0,1.0000595817008358,11.340675656487477
3027,2016-10-07,16.61,3600.0,16.63,1800.0,16.63,16.69,18.0,15.89,11068.0,20024.0,16.63,16.63,59796.0,29934.0,1.0000595817008358,16.6309908436849
3028,2016-10-07,2.1,50.0,2.11,1000.0,2.1,2.1,2.1,2.1,190.0,-7045.0,2.1,2.1,105.0,2110.0,0.9988941117344114,2.097677634642264
3029,2016-10-07,23.51,100.0,25.96,100.0,23.53,23.53,16.94,24.67,757.0,-243.0,23.53,23.53,2351.0,2596.0,1.000758974338086,23.547858666175166
3030,2016-10-07,9.44,100.0,9.6,300.0,9.44,9.43,9.43,9.46,129.0,-171.0,9.44,9.44,944.0,2880.0,0.9988941117344114,9.429560414772844
3031,2016-10-07,21.89,4000.0,22.99,84.0,21.89,21.89,21.88,21.89,1050.0,-108.0,21.89,21.89,87560.0,1931.1599999999999,0.9988941117344114,21.865792105866266
3032,2016-10-07,66.09,7200.0,66.23,3200.0,66.09,66.09,66.01,66.1,3162.0,-694.0,66.09,66.09,475848.0,211936.0,0.9988941117344114,66.01691184452726
3033,2016-10-07,82.12,1800.0,82.32,1900.0,82.28,82.28,82.68,82.72,2272.0,1011.0,82.3,82.3,147816.0,156408.0,1.0006307762348632,82.35191288412923
3034,2016-10-07,61.02,2000.0,61.08,8000.0,61.08,61.25,61.38,61.07,1212.0,5036.0,61.08,61.08,122040.0,488640.0,1.0000595817008358,61.08363925028705
3035,2016-10-07,11.11,1200.0,11.13,1400.0,11.13,11.15,11.15,11.22,259.0,2741.0,11.14,11.14,13332.0,15582.000000000002,1.001329987999011,11.154816066308983
3036,2016-10-07,2.25,100.0,2.8,300.0,2.25,2.25,2.25,2.25,457.0,-1879.0,2.25,2.25,225.0,840.0,0.9988941117344114,2.247511751402426
3037,2016-10-07,1.76,200.0,2.1,100.0,2.1,2.18,2.25,2.1,261.0,1675.0,2.1,2.1,352.0,210.0,1.014797812802615,2.1310754068854916
3038,2016-10-07,28.18,32300.0,28.2,900.0,28.2,28.3,28.59,28.55,42849.0,117234.0,28.25,28.25,910214.0,25380.0,1.001329987999011,28.28757216097206
3039,2016-10-07,49.54,100.0,49.6,1700.0,49.59,49.59,49.68,49.56,6426.0,1245.0,49.59,49.59,4954.0,84320.0,0.9999938214122959,49.589693603835755
3040,2016-10-07,99.34,4200.0,99.45,2800.0,99.34,90.79,85.59,99.23,690.0,-10339.0,99.285,99.285,417228.0,278460.0,0.9926475627653231,98.5550132691551
3041,2016-10-07,43.19,100.0,43.58,2.0,43.58,43.75,43.75,43.58,1381.0,2211.0,43.58,43.58,4319.0,87.16,1.0000595817008358,43.58259657052242
3042,2016-10-07,38.83,7500.0,38.84,250.0,38.83,38.64,38.6,38.5,11086.0,-44901.0,38.735,38.735,291225.0,9710.0,0.9985190062200745,38.67763370593458
3043,2016-10-07,20.39,73.0,21.85,100.0,21.31,21.38,21.39,21.09,491.0,1062.0,21.345,21.345,1488.47,2185.0,1.001212616559255,21.370883300457297
3044,2016-10-07,44.32,1000.0,44.36,1000.0,44.36,44.36,44.42,44.42,100.0,50.0,44.36,44.36,44320.0,44360.0,1.0000595817008358,44.362643044249076
3045,2016-10-07,20.88,100.0,21.12,50.0,21.12,21.4,21.41,21.15,4193.0,9357.0,21.134999999999998,21.134999999999998,2088.0,1056.0,1.0036240457905077,21.21159420778238
3046,2016-10-07,0.0,0.0,0.0,0.0,10.02,10.02,302.0,10.02,8.0,18415.0,10.02,10.02,0.0,0.0,0.996975909727626,9.989698615470811
3047,2016-10-07,14.0,2000.0,14.24,100.0,14.0,14.0,14.0,13.22,6885.0,-481.0,14.0,14.0,28000.0,1424.0,0.9988941117344114,13.98451756428176
3048,2016-10-10,115.07,600.0,115.16,100.0,115.07,115.0,115.0,114.06,645604.0,-210024.0,115.035,115.035,69042.0,11516.0,0.9986185593672978,114.8760859768171
3049,2016-10-10,6.45,94.0,6.79,400.0,6.9,6.93,6.94,6.79,5301.0,1847.0,6.845000000000001,6.845000000000001,606.3000000000001,2716.0,1.0012739039846856,6.853719872775174
3050,2016-10-10,2.8,5.0,3.1,800.0,2.8,2.64,2.64,2.66,0.0,-11853.0,2.73,2.73,14.0,2480.0,0.9955885473553541,2.7179567342801167
3051,2016-10-10,24.65,500.0,24.71,100.0,24.71,24.71,24.75,24.71,1200.0,600.0,24.71,24.71,12325.0,2471.0,1.0000595817008358,24.711472263827652
3052,2016-10-10,108.64,6.0,109.0,25.0,109.0,109.01,109.01,108.64,16313.0,2682.0,109.0,109.0,651.84,2725.0,1.0000595817008358,109.0064944053911
3053,2016-10-10,2.78,200.0,2.95,500.0,2.79,2.53,2.53,2.53,87.0,-35092.0,2.655,2.655,556.0,1475.0,0.9961016203912311,2.6446498021387184
3054,2016-10-10,27.6,150.0,30.41,100.0,27.77,27.88,27.89,27.54,408.0,142.0,27.825,27.825,4140.0,3041.0,1.001212616559255,27.858741055761268
3055,2016-10-10,15.98,125.0,16.7,120.0,16.7,16.7,16.7,16.55,287.0,119.0,16.7,16.7,1997.5,2004.0,1.0000595817008358,16.700995014403958
3056,2016-10-10,35.5,60.0,35.7,160.0,35.35,35.13,35.13,34.27,13619.0,-5920.0,35.24,35.24,2130.0,5712.0,0.9986836593772924,35.193612156455785
3057,2016-10-10,0.7,1600.0,0.89,100.0,0.89,0.89,0.9,0.86,0.0,53.0,0.89,0.89,1120.0,89.0,1.0000595817008358,0.8900530277137438
3058,2016-10-10,3.41,500.0,3.45,2000.0,3.41,3.41,3.41,3.41,99.0,-1901.0,3.41,3.41,1705.0,6900.0,0.9988941117344114,3.406228921014343
3059,2016-10-10,0.8,50.0,0.79,1800.0,0.8186,0.84,0.84,0.82,518.0,4870.0,0.8192999999999999,0.8192999999999999,40.0,1422.0,1.0090046089511606,0.8266774761136858
3060,2016-10-10,49.14,100.0,61.87,60.0,59.6,59.5,59.5,59.95,4211.0,-933.0,59.55,59.55,4914.0,3712.2,0.9994429287396503,59.51682640644618
3061,2016-10-10,4.27,100.0,4.45,100.0,4.45,4.56,4.58,4.61,25.0,675.0,4.505,4.505,426.99999999999994,445.0,1.002274436627309,4.515246337006027
3062,2016-10-10,2.14,40.0,4.24,574.0,3.77,3.96,3.96,3.81,0.0,1116.0,3.885,3.885,85.60000000000001,2433.76,1.0051040431626037,3.9048292076867153
3063,2016-10-10,13.85,70.0,13.88,900.0,13.75,13.75,13.75,13.4,31198.0,-4125.0,13.75,13.75,969.5,12492.0,0.9981205588090829,13.72415768362489
3064,2016-10-10,107.64,1512.0,107.72,3608.0,107.64,107.63,107.32,106.38,1336.0,-1895.0,107.63499999999999,107.63499999999999,162751.68,388653.76,0.9988941117344114,107.51596771653337
3065,2016-10-10,16.14,30.0,19.99,100.0,19.73,19.52,19.11,19.93,1648.0,-953.0,19.625,19.625,484.20000000000005,1998.9999999999998,0.9994522866539469,19.61425112558371
3066,2016-10-10,43.51,200.0,43.89,30.0,43.89,43.95,43.95,43.92,53786.0,15995.0,43.905,43.905,8702.0,1316.7,1.0011009823757298,43.953338631206414
3067,2016-10-10,0.05,27000.0,0.08,19600.0,0.051,0.051,0.04,0.067,1718.0,-8282.0,0.051,0.051,1350.0,1568.0,1.029301766442625,0.052494390088573865
3068,2016-10-10,4.86,787.0,4.89,175.0,4.9,5.0,5.0,4.7,27279.0,21023.0,4.895,4.895,3824.82,855.75,1.0002549222995434,4.896247844656265
3069,2016-10-10,3.3,200.0,3.32,100.0,3.21,3.2,3.2,3.25,14669.0,-2172.0,3.23,3.23,660.0,332.0,0.9977289071077475,3.2226643699580246
3070,2016-10-10,16.55,100.0,16.99,200.0,16.83,16.85,16.86,16.95,504.0,2331.0,16.855,16.855,1655.0,3397.9999999999995,1.001212616559255,16.875438652106244
3071,2016-10-10,181.3,3.0,181.48,1040.0,181.3,181.17,181.17,179.8,25417.0,-1183.0,181.235,181.235,543.9000000000001,188739.19999999998,0.9986185593672978,180.98463460693225
3072,2016-10-10,2.36,18000.0,2.44,2800.0,2.43,2.45,2.45,2.38,25623.0,11265.0,2.435,2.435,42480.0,6832.0,1.0002207659271352,2.435537565032574
3073,2016-10-10,55.5,28.0,55.58,800.0,55.55,56.08,56.18,55.58,7426.0,12300.0,55.58,55.58,1554.0,44464.0,1.00394025803993,55.7989995418593
3074,2016-10-10,15.3,150.0,23.04,200.0,23.04,23.04,0.0,15.35,1.0,964.0,19.195,19.195,2295.0,4608.0,0.9902310773785398,19.00748553028107
3075,2016-10-10,0.01,100.0,199999.99,100.0,0.59,0.6,0.6,0.6,0.0,3000.0,0.6,0.6,1.0,19999999.0,1.0017091403547294,0.6010254842128376
3076,2016-10-10,135.75,5.0,138.69,202.0,136.33,135.91,135.9,135.93,1809.0,-2514.0,135.92000000000002,135.92000000000002,678.75,28015.38,0.99918029820549,135.80858613209023
3077,2016-10-10,2.85,2000.0,3.0,19300.0,2.95,2.95,3.0,3.0,393.0,407.0,2.975,2.975,5700.0,57900.0,1.011516363775196,3.0092611822312083
3078,2016-10-10,118.48,32.0,123.75,100.0,123.69,123.69,123.69,122.71,1058.0,40.0,123.69,123.69,3791.36,12375.0,0.9999938214122959,123.68923577048687
3079,2016-10-10,10.38,97.0,10.9,100.0,10.89,10.9,10.9,10.77,3476.0,401.0,10.895,10.895,1006.8600000000001,1090.0,1.0009836109359738,10.905716441147433
3080,2016-10-10,6.22,300.0,6.29,200.0,6.22,6.17,6.16,6.15,430.0,-687.0,6.195,6.195,1866.0,1258.0,0.998432438093735,6.185288953990689
3081,2016-10-10,22.41,300.0,22.71,400.0,22.71,22.75,22.95,22.72,180.0,370.0,22.715,22.715,6723.0,9084.0,1.0011009823757298,22.7400088146647
3082,2016-10-10,0.97,2000.0,0.98,100.0,0.98,1.0,1.0,0.98,4196.0,5199.0,0.98,0.98,1940.0,98.0,1.0077408815093643,0.9875860638791769
3083,2016-10-10,12.41,40.0,15.4,154.0,15.28,15.28,15.25,15.4,0.0,-40.0,15.28,15.28,496.4,2371.6,0.9999938214122959,15.27990559117988
3084,2016-10-10,23.88,60.0,25.93,86.0,24.57,24.34,24.34,24.69,9778.0,-5133.0,24.455,24.455,1432.8,2229.98,0.99918029820549,24.43495419261526
3085,2016-10-10,28.9,2.0,28.98,100.0,29.0,29.0,29.0,29.69,13162.0,22914.0,29.0,29.0,57.8,2898.0,1.0001111928520523,29.00322459270952
3086,2016-10-10,9.84,2.0,9.85,80.0,9.93,10.0,10.0,9.79,15699.0,22458.0,9.89,9.89,19.68,788.0,1.000367218415916,9.89363179013341
3087,2016-10-10,3.35,909.0,3.52,96.0,3.31,3.3,3.29,3.37,29461.0,-2537.0,3.33,3.33,3045.15,337.92,0.9979270457782582,3.3230970624415996
3088,2016-10-10,31.6,1100.0,31.65,300.0,31.6,31.54,31.54,31.47,196746.0,-150351.0,31.57,31.57,34760.0,9495.0,0.9985468927928792,31.524125405471196
3089,2016-10-10,189.89,100.0,211.97,48.0,211.97,212.77,212.77,211.57,208.0,1033.0,211.97,211.97,18989.0,10174.56,1.0000595817008358,211.98262953312616
3090,2016-10-10,0.38,112100.0,0.39,118371.0,0.3949,0.3949,0.3955,0.3908,5319.0,2661.0,0.39285,0.39285,42598.0,46164.69,1.001369931340121,0.3933881775269665
3091,2016-10-10,46.26,190.0,47.64,100.0,46.9,47.03,47.03,47.08,19667.0,22075.0,47.03,47.03,8789.4,4764.0,1.001212616559255,47.08702935678176
3092,2016-10-10,0.01,200.0,199999.99,200.0,19.95,19.96,0.0,19.99,0.0,200.0,19.955,19.955,2.0,39999998.0,1.002730785610726,20.009492826862033
3093,2016-10-10,0.31,100.0,0.32,2100.0,0.3197,0.3197,0.32,0.3185,2172.0,9396.0,0.3197,0.3197,31.0,672.0,0.9999938214122959,0.31969802470551095
3094,2016-10-10,10.37,500.0,10.49,100.0,10.49,10.6,10.6,10.45,8724.0,6165.0,10.49,10.49,5185.0,1049.0,1.0031836444302416,10.523396430073234
3095,2016-10-10,0.01,3584800.0,0.49,10010.0,0.01,0.0081,0.0081,0.0081,0.0,-16300.0,0.009049999999999999,0.009049999999999999,35848.0,4904.9,0.9524279865248331,0.008619473278049739
3096,2016-10-10,0.55,20.0,0.58,55820.0,0.5516,0.55,0.55,0.5396,114.0,-4635.0,0.55,0.55,11.0,32375.6,0.9985190062200745,0.549185453421041
3097,2016-10-10,1.91,1.0,1.95,1.0,1.95,2.0,2.0,2.0,923.0,3702.0,1.975,1.975,1.91,1.95,1.002274436627309,1.9794920123389355
3098,2016-10-10,25.99,330.0,27.31,100.0,27.31,27.37,27.37,27.17,18897.0,3707.0,27.31,27.31,8576.699999999999,2731.0,1.0000595817008358,27.31162717624982
3099,2016-10-10,61.22,72.0,64.38,100.0,63.87,63.87,63.92,63.24,2845.0,20.0,63.87,63.87,4407.84,6438.0,0.9999938214122959,63.869605373603335
3100,2016-10-10,25.73,1000.0,25.89,1000.0,25.74,25.42,25.22,26.6,554.0,-2756.0,25.735,25.735,25730.0,25890.0,0.9999283691385162,25.733156579779713
3101,2016-10-10,29.34,200.0,29.95,100.0,29.95,29.95,0.0,29.95,0.0,150.0,29.95,29.95,5868.0,2995.0,1.0018067563755884,30.00411235344887
3102,2016-10-10,26.24,5000.0,26.44,100.0,26.23,26.12,26.08,26.12,2110.0,-497.0,26.175,26.175,131200.0,2644.0,0.9985190062200745,26.13623498781045
3103,2016-10-10,1.62,100.0,1.76,159.0,1.62,1.6,1.6,1.64,3600.0,-800.0,1.62,1.62,162.0,279.84,0.9971795284182575,1.6154308360375773
3104,2016-10-10,31.92,100.0,32.0,1100.0,32.0,32.03,32.04,31.62,114914.0,27527.0,32.0,32.0,3192.0,35200.0,1.0000595817008358,32.001906614426744
3105,2016-10-10,2.18,4457.0,2.29,74.0,2.18,2.18,2.16,2.16,4834.0,-1580.0,2.18,2.18,9716.26,169.46,0.9984025342136298,2.176517524585713
3106,2016-10-10,5.25,600.0,5.3,1500.0,5.3,5.42,5.43,5.35,2286.0,13291.0,5.324999999999999,5.324999999999999,3150.0,7950.0,1.0009272757575207,5.329937743408797
3107,2016-10-10,7.09,81090.0,7.1,55190.0,7.1,7.1,7.14,7.12,14043.0,18368.0,7.1,7.1,574928.1,391849.0,1.0000595817008358,7.100423030075934
3108,2016-10-10,57.9,400.0,58.48,400.0,59.18,59.18,75.72,57.92,0.0,26.0,58.83,58.83,23160.0,23392.0,0.9954195775511273,58.56053374733282
3109,2016-10-10,17.32,7100.0,17.37,7100.0,17.32,17.31,17.29,17.38,6438.0,-6425.0,17.32,17.32,122972.0,123327.0,0.9988941117344114,17.30084601524001
3110,2016-10-10,19.45,51.0,19.79,100.0,19.45,19.43,19.43,19.28,7970.0,-1133.0,19.439999999999998,19.439999999999998,991.9499999999999,1979.0,0.9985468927928792,19.41175159589357
3111,2016-10-10,12.86,500.0,13.0,1585.0,12.94,13.0,13.0,12.95,62741.0,83234.0,12.975,12.975,6430.0,20605.0,1.001212616559255,12.990733699856333
3112,2016-10-10,45.0,3.0,55.03,100.0,49.83,49.83,49.8,49.83,983.0,-10.0,49.83,49.83,135.0,5503.0,0.9999938214122959,49.8296921209747
3113,2016-10-10,129.53,100.0,129.55,200.0,129.55,129.67,129.67,128.99,89321.0,35925.0,129.55,129.55,12953.0,25910.000000000004,1.0000595817008358,129.55771880934327
3114,2016-10-10,19.08,82.0,20.08,3.0,20.08,20.16,20.16,19.99,201.0,1569.0,20.08,20.08,1564.56,60.239999999999995,1.0000595817008358,20.08119640055278
3115,2016-10-10,7.66,200.0,7.72,9.0,7.72,7.81,7.81,7.71,5404.0,20198.0,7.72,7.72,1532.0,69.48,1.0031836444302416,7.744577735001465
3116,2016-10-10,21.4,52.0,22.22,17.0,22.22,22.23,22.23,22.22,1684.0,284.0,22.22,22.22,1112.8,377.74,1.0000595817008358,22.22132390539257
3117,2016-10-10,19.18,500.0,21.21,500.0,20.57,21.14,0.0,20.37,109.0,7254.0,20.47,20.47,9590.0,10605.0,0.9997000303230489,20.46385962071281
3118,2016-10-10,0.32,400.0,0.32,4200.0,0.3186,0.3126,0.31,0.3123,5265.0,-15406.0,0.3156,0.3156,128.0,1344.0,0.9975311743419979,0.3148208386223345
3119,2016-10-10,0.12,801.0,0.13,3246.0,0.1294,0.1344,0.1344,0.0602,72080.0,196461.0,0.12969999999999998,0.12969999999999998,96.11999999999999,421.98,1.0106487631504328,0.13108114458061113
3120,2016-10-10,0.92,800.0,0.94,947.0,0.92,0.92,0.9,0.932,1.0,-59.0,0.92,0.92,736.0,890.18,0.9981374676217525,0.9182864702120124
3121,2016-10-10,75.6,545.0,75.7,100.0,75.6,75.49,75.49,75.24,86077.0,-46491.0,75.54499999999999,75.54499999999999,41202.0,7570.0,0.9985468927928792,75.43522501603805
3122,2016-10-10,4.69,100.0,4.88,100.0,4.69,4.69,4.63,4.66,100.0,-127.0,4.69,4.69,469.00000000000006,488.0,0.9981374676217525,4.681264723146019
3123,2016-10-10,65.01,1851.0,65.12,900.0,65.12,65.12,65.24,65.1,161.0,284.0,65.12,65.12,120333.51000000001,58608.00000000001,1.0000595817008358,65.12387996035842
3124,2016-10-10,4.15,16600.0,4.23,2500.0,4.23,4.23,4.25,4.14,2062.0,307.0,4.23,4.23,68890.0,10575.000000000002,1.0000595817008358,4.230252030594536
3125,2016-10-10,88.4,235.0,88.51,2046.0,88.4,88.32,88.19,88.25,6273.0,-5448.0,88.36,88.36,20774.0,181091.46000000002,0.9985468927928792,88.23160344717881
3126,2016-10-10,778.0,50.0,778.88,61.0,778.05,777.64,777.59,775.08,8105.0,-2417.0,777.8199999999999,777.8199999999999,38900.0,47511.68,0.9986185593672978,776.7454878470716
3127,2016-10-10,803.76,10.0,805.0,414.0,804.01,803.65,803.65,800.71,11146.0,-3381.0,803.7049999999999,803.7049999999999,8037.6,333270.0,0.9986185593672978,802.594729256294
3128,2016-10-10,16.5,1650.0,16.55,980.0,16.49,16.35,16.35,16.34,18046.0,-49518.0,16.42,16.42,27225.0,16219.0,0.998432438093735,16.39426063349913
3129,2016-10-10,15.6,800.0,15.66,600.0,15.66,15.68,15.72,15.72,2125.0,864.0,15.67,15.67,12480.0,9396.0,1.0012512667709186,15.689607350300294
3130,2016-10-10,36.99,300.0,39.66,100.0,38.32,37.07,35.3,39.74,4231.0,-3048.0,37.695,37.695,11097.0,3965.9999999999995,0.999846188664131,37.68920208169442
3131,2016-10-10,1.5,1908.0,1.7,3000.0,1.45,1.3,1.08,1.51,5796.0,-6473.0,1.475,1.475,2862.0,5100.0,0.9855447740788079,1.4536785417662417
3132,2016-10-10,0.98,300.0,1.19,500.0,0.98,0.98,0.9763,0.99,0.0,-10.0,0.98,0.98,294.0,595.0,0.9988941117344114,0.9789162294997232
3133,2016-10-10,0.01,400.0,23.85,100.0,23.85,24.0,24.0,23.81,100.0,17400.0,23.85,23.85,4.0,2385.0,1.0022505111343378,23.90367469055396
3134,2016-10-10,50.68,100.0,60.82,150.0,60.45,60.39,60.34,60.82,4736.0,-1174.0,60.42,60.42,5068.0,9123.0,0.9994429287396503,60.386341754449674
3135,2016-10-10,12.4,1000.0,12.59,100.0,12.4,12.19,12.09,12.28,3825.0,-8702.0,12.34,12.34,12400.0,1259.0,0.9972799530584405,12.306434620741156
3136,2016-10-10,38.25,100.0,38.3,500.0,38.25,38.21,38.21,38.1,196914.0,-68291.0,38.230000000000004,38.230000000000004,3825.0,19150.0,0.9985468927928792,38.17444771147178
3137,2016-10-10,2.86,100.0,2.87,900.0,2.86,2.8,2.8,2.38,34703.0,-28181.0,2.83,2.83,286.0,2583.0,0.999603917053439,2.8288790852612324
3138,2016-10-10,21.87,2500.0,22.13,1200.0,22.04,22.03,22.03,22.04,34912.0,-3418.0,22.035,22.035,54675.0,26556.0,0.9997182690451822,22.02879205841059
3139,2016-10-10,94.2,100.0,120.17,100.0,94.2,94.2,94.1,96.0,28.0,-39.0,94.2,94.2,9420.0,12017.0,0.9988941117344114,94.09582532538157
3140,2016-10-10,29.33,100.0,29.67,100.0,29.67,29.8,29.89,29.81,0.0,173.0,29.735,29.735,2933.0,2967.0,1.001329987999011,29.77454719315059
3141,2016-10-10,0.3,3000.0,0.42,500.0,0.4299,0.44,0.44,0.4,500.0,4500.0,0.42495,0.42495,900.0,210.0,0.9965005671074605,0.42346291599231534
3142,2016-10-10,12.88,81.0,13.4,100.0,13.19,13.16,13.16,13.25,13788.0,-3073.0,13.175,13.175,1043.28,1340.0,0.99918029820549,13.164200428857331
3143,2016-10-10,5.55,100.0,5.6,200.0,5.55,5.52,5.52,5.35,2627.0,-1888.0,5.535,5.535,555.0,1120.0,0.998432438093735,5.5263235448488235
3144,2016-10-10,1.3,500.0,1.39,86.0,1.32,1.32,1.32,1.32,24646.0,-618.0,1.32,1.32,650.0,119.53999999999999,0.9999938214122959,1.3199918442642307
3145,2016-10-10,32.79,500.0,38.37,96.0,36.53,36.48,36.46,36.74,5331.0,-676.0,36.504999999999995,36.504999999999995,16395.0,3683.5199999999995,0.9994429287396503,36.48466411364093
3146,2016-10-10,52.46,100.0,52.76,500.0,52.76,52.76,52.83,52.69,2.0,186.0,52.76,52.76,5246.0,26380.0,1.0000595817008358,52.76314353053609
3147,2016-10-10,5.78,710.0,5.8,880.0,5.79,5.7,5.7,5.41,31441.0,-6710.0,5.74,5.74,4103.8,5104.0,0.9987700785063393,5.732940250626387
3148,2016-10-10,5.5,100.0,5.77,98.0,5.54,5.51,5.51,5.48,15104.0,-12527.0,5.51,5.51,550.0,565.4599999999999,0.9996187158979589,5.5078991245977535
3149,2016-10-10,11.0,100.0,11.52,10.0,11.52,11.69,11.7,11.525,671.0,2692.0,11.5225,11.5225,1100.0,115.19999999999999,1.005210070852629,11.582533041399419
3150,2016-10-10,1.25,100.0,1.34,100.0,1.25,1.22,1.22,1.21,0.0,-720.0,1.2349999999999999,1.2349999999999999,125.0,134.0,0.998211866150147,1.2327916546954314
3151,2016-10-10,26.79,600.0,27.18,100.0,27.11,27.14,27.14,26.47,41948.0,1671.0,27.125,27.125,16074.0,2718.0,1.0011338953311626,27.155756910857786
3152,2016-10-10,11.11,100.0,199999.99,100.0,10.41,11.06,0.0,11.15,0.0,7900.0,11.085,11.085,1111.0,19999999.0,1.002698080660722,11.114908224124104
3153,2016-10-10,6.51,100.0,6.97,1.0,6.97,7.03,7.03,6.93,231.0,443.0,6.97,6.97,651.0,6.97,1.0029504685162525,6.99056476555828
3154,2016-10-10,7.19,100.0,7.21,100.0,7.21,7.21,7.3,7.28,469.0,269.0,7.21,7.21,719.0,721.0,1.0000595817008358,7.210429584063026
3155,2016-10-10,57.97,200.0,58.0,8.0,57.97,57.91,57.91,57.8,195791.0,-85909.0,57.94,57.94,11594.0,464.0,0.9985468927928792,57.85580696841942
3156,2016-10-10,7.28,200.0,9.0,80.0,8.05,8.05,8.07,7.97,3492.0,167.0,8.05,8.05,1456.0,720.0,0.9996409867111855,8.047109943025044
3157,2016-10-10,17.75,7.0,17.78,300.0,17.75,17.71,17.71,17.61,115986.0,-77028.0,17.73,17.73,124.25,5334.0,0.9985190062200745,17.703741980281922
3158,2016-10-10,20.5,91.0,20.63,1000.0,20.43,20.13,20.11,21.345,19097.0,-8763.0,20.465,20.465,1865.5,20630.0,0.9963733311751025,20.390780222498474
3159,2016-10-10,23.87,2.0,23.95,300.0,23.95,24.05,24.05,22.24,5353.0,26115.0,23.95,23.95,47.74,7185.0,1.0000595817008358,23.951426981735015
3160,2016-10-10,5.1,100.0,59.5,200.0,51.2,51.0,51.0,51.0,6.0,-194.0,51.0,51.0,509.99999999999994,11900.0,0.99918029820549,50.95819520847999
3161,2016-10-10,103.21,200.0,103.3,354.0,103.21,103.15,103.15,104.82,72142.0,-16860.0,103.21,103.21,20642.0,36568.2,0.9988941117344114,103.09586127210859
3162,2016-10-10,16.48,1240.0,16.93,100.0,16.93,16.95,16.95,16.81,8140.0,4702.0,16.93,16.93,20435.2,1693.0,1.0000595817008358,16.931008718195148
3163,2016-10-10,7.41,100.0,7.54,100.0,7.41,7.25,7.25,7.25,0.0,-7402.0,7.33,7.33,741.0,754.0,0.998211866150147,7.316892978880578
3164,2016-10-10,39.24,100.0,39.3,885.0,39.45,39.96,40.0,38.15,22645.0,13364.0,39.375,39.375,3924.0,34780.5,1.0009786005839447,39.413532397992824
3165,2016-10-10,14.1,500.0,14.69,200.0,14.69,14.76,14.76,14.63,10201.0,6711.0,14.69,14.69,7050.0,2938.0,1.000572834406754,14.698414937435215
3166,2016-10-10,3.6,85.0,3.79,100.0,3.6,3.47,3.47,3.83,8207.0,-642.0,3.6,3.6,306.0,379.0,0.9907254898869755,3.566611763593112
3167,2016-10-10,15.4,130.0,15.99,100.0,15.56,15.54,15.54,15.63,24540.0,-783.0,15.55,15.55,2002.0,1599.0,0.9994429287396503,15.541337541901564
3168,2016-10-10,0.42,5100.0,0.44,995.0,0.44299999999999995,0.45,0.45,0.42200000000000004,73851.0,28387.0,0.4415,0.4415,2142.0,437.8,0.991683314973961,0.4378281835610038
3169,2016-10-10,6.11,20000.0,6.38,50.0,6.38,6.47,6.47,6.42,1980.0,6663.0,6.4,6.4,122200.0,319.0,1.0010333079783968,6.40661317106174
3170,2016-10-10,24.3,12.0,26.02,12.0,26.02,27.3,46.28,24.985,1.0,99.0,26.02,26.02,291.6,312.24,1.0035359084249271,26.112004337216604
3171,2016-10-10,2.73,88.0,2.92,100.0,2.73,2.72,2.72,2.73,150.0,-350.0,2.73,2.73,240.24,292.0,0.9988941117344114,2.726980925034943
3172,2016-10-10,9.81,700.0,9.85,100.0,9.85,9.9,9.9,9.91,11188.0,23728.0,9.875,9.875,6867.0,985.0,1.001329987999011,9.888133631490232
3173,2016-10-10,15.67,200.0,15.83,100.0,15.67,15.66,15.66,15.51,25423.0,-1290.0,15.665,15.665,3134.0,1583.0,0.9986185593672978,15.643359732488719
3174,2016-10-10,1.53,100.0,1.55,100.0,1.53,1.53,1.53,1.55,2172.0,-575.0,1.53,1.53,153.0,155.0,0.9988941117344114,1.5283079909536494
3175,2016-10-10,0.83,72.0,0.87,200.0,0.83,0.8,0.8,0.8,817.0,-13383.0,0.815,0.815,59.76,174.0,0.9971903491485069,0.812710134556033
3176,2016-10-10,27.13,2500.0,27.17,800.0,27.17,27.21,27.37,27.38,5810.0,6374.0,27.19,27.19,67825.0,21736.0,1.0012512667709186,27.224021943501278
3177,2016-10-10,119.06,9882.0,119.06,243.0,119.06,119.08,119.09,118.47,28108.0,4050.0,119.06,119.06,1176550.92,28931.58,0.9989598720229512,118.93616236305257
3178,2016-10-10,392.79,100.0,394.6,37.0,392.79,392.0,392.0,390.06,2935.0,-1223.0,392.395,392.395,39279.0,14600.2,0.9985190062200745,391.8138654457261
3179,2016-10-10,50.16,400.0,53.11,400.0,53.09,53.1,0.0,52.216,350.0,1516.0,52.653000000000006,52.653000000000006,20064.0,21244.0,1.0000560279790063,52.65595004117862
3180,2016-10-10,56.75,4400.0,57.86,4400.0,57.86,57.86,0.0,57.03,0.0,1097.0,57.445,57.445,249700.0,254584.0,1.0004596875321246,57.471406750282895
3181,2016-10-10,25.79,200.0,77.36,200.0,77.36,77.36,99.02,52.34,1000.0,340.0,77.36,77.36,5158.0,15472.0,0.6702699922528549,51.852086600680856
